PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
177934,24,Female,Asia,Action,31.68,1,Hard,15,126.72,62,49,High
177935,37,Female,Asia,RPG,38.07,1,Medium,20,114.21,61,30,High
177936,43,Female,Asia,Sports,9.19,0,Medium,8,68.93,14,6,Medium
177937,18,Male,USA,Action,27.42,1,Easy,10,164.52,53,33,High
177938,35,Male,Other,Sports,25.65,1,Hard,13,118.38,45,18,High
177939,23,Male,Europe,Simulation,25.28,0,Hard,13,116.68,40,28,High
177940,21,Female,Other,Sports,50.72,1,Medium,18,169.07,91,49,High
177941,30,Male,USA,Simulation,27.65,1,Medium,18,92.17,56,44,High
177942,33,Male,USA,Strategy,55.91,1,Medium,20,167.73,100,76,High
177943,26,Male,Asia,Sports,41.8,1,Medium,18,139.33,89,53,High
177944,17,Male,Europe,Sports,31.22,0,Medium,20,93.66,57,30,High
177945,43,Female,Europe,Simulation,7.42,0,Easy,6,74.20,13,10,Medium
177946,34,Female,USA,Action,9.37,0,Medium,7,80.31,19,10,Medium
177947,24,Female,Asia,Action,24.75,0,Easy,10,148.50,38,16,High
177948,28,Male,Other,Simulation,58.94,1,Medium,20,176.82,100,69,High
177949,16,Female,USA,Strategy,38.87,1,Easy,20,116.61,78,57,High
177950,25,Male,Other,Simulation,32.58,1,Medium,11,177.71,65,33,High
177951,29,Female,Europe,Sports,45.72,1,Hard,18,152.40,58,29,High
177952,28,Male,USA,RPG,31.78,0,Medium,20,95.34,51,29,High
177953,22,Male,USA,Strategy,20.93,1,Easy,14,89.70,33,15,High
177954,36,Male,Other,Sports,33.79,0,Medium,15,135.16,75,56,High
177955,24,Male,Europe,Sports,28.7,1,Easy,16,107.63,44,32,High
177956,30,Female,USA,Strategy,25.24,0,Easy,12,126.20,37,25,High
177957,24,Male,Other,Sports,42.35,1,Medium,20,127.05,61,44,High
177958,27,Male,Asia,Sports,42.09,1,Medium,19,132.92,70,35,High
177959,22,Male,USA,RPG,50.14,1,Medium,18,167.13,95,56,High
177960,31,Male,USA,RPG,37.56,1,Hard,16,140.85,87,47,High
177961,27,Male,Europe,Sports,27.64,1,Medium,10,165.84,46,33,High
177962,14,Male,USA,Simulation,44.09,1,Hard,16,165.34,69,30,High
177963,16,Male,Other,Simulation,30.02,1,Easy,17,105.95,67,31,High
177964,27,Male,Other,RPG,58.06,1,Easy,20,174.18,100,64,High
177965,22,Male,USA,RPG,37.18,0,Hard,17,131.22,48,26,High
177966,30,Male,USA,RPG,40.31,1,Easy,16,151.16,66,30,High
177967,26,Male,Europe,RPG,21.51,1,Medium,11,117.33,40,17,High
177968,32,Male,Other,RPG,27.79,1,Medium,13,128.26,51,30,High
177969,46,Male,Other,Strategy,12.32,0,Easy,9,82.13,30,20,Medium
177970,29,Male,Europe,Simulation,8.57,0,Hard,6,85.70,14,5,Medium
177971,36,Male,Other,Action,8.07,0,Hard,7,69.17,11,7,Medium
177972,35,Female,Asia,Action,37.81,1,Medium,13,174.51,58,38,High
177973,44,Female,Asia,Action,0.63,1,Medium,1,37.80,1,0,Low
177974,22,Male,Asia,Strategy,29.63,1,Easy,20,88.89,54,22,High
177975,38,Male,Europe,Simulation,43.08,0,Medium,18,143.60,97,76,High
177976,43,Female,USA,Action,9.43,0,Easy,7,80.83,19,10,Medium
177977,26,Male,Other,Action,40.32,1,Easy,20,120.96,64,49,High
177978,24,Female,Europe,Action,34.3,1,Medium,15,137.20,70,42,High
177979,46,Female,Other,Simulation,12.73,0,Easy,9,84.87,26,16,Medium
177980,31,Male,Europe,Strategy,23.51,0,Hard,10,141.06,52,27,High
177981,26,Female,Other,Sports,32.43,1,Hard,15,129.72,44,24,High
177982,36,Male,USA,Simulation,5.19,0,Easy,5,62.28,9,5,Medium
177983,24,Male,Asia,RPG,51.08,1,Medium,18,170.27,73,42,High
177984,21,Male,USA,RPG,15.05,0,Easy,10,90.30,26,13,High
177985,29,Male,USA,Strategy,55.52,1,Hard,20,166.56,96,39,High
177986,30,Male,Europe,Strategy,39.65,0,Easy,20,118.95,75,41,High
177987,38,Male,Other,Simulation,27.54,0,Medium,16,103.28,54,25,High
177988,27,Male,USA,Sports,17.57,0,Hard,11,95.84,27,21,High
177989,37,Male,Asia,Simulation,34.47,1,Easy,14,147.73,74,37,High
177990,24,Female,USA,Strategy,39.66,0,Hard,16,148.73,88,36,High
177991,30,Male,Other,RPG,33.84,0,Hard,18,112.80,63,29,High
177992,22,Female,Asia,RPG,26.84,0,Medium,12,134.20,62,27,High
177993,26,Female,Other,Simulation,42.02,1,Medium,16,157.58,74,34,High
177994,40,Male,Asia,Action,0.34,0,Easy,1,20.40,1,0,Low
177995,23,Male,Other,RPG,52.28,1,Hard,18,174.27,79,61,High
177996,37,Female,USA,Simulation,10.38,0,Medium,9,69.20,16,11,Medium
177997,24,Female,Asia,Action,24.49,0,Hard,16,91.84,49,24,High
177998,17,Male,Asia,Simulation,38.06,0,Medium,15,152.24,56,37,High
177999,19,Male,USA,Action,41.84,1,Medium,18,139.47,74,48,High
178000,35,Male,Europe,RPG,24.42,1,Hard,11,133.20,62,32,High
178001,23,Male,USA,Simulation,47.65,1,Medium,17,168.18,89,48,High
178002,32,Male,Asia,Action,26.83,1,Hard,10,160.98,62,47,High
178003,33,Male,Other,Simulation,49.43,1,Hard,17,174.46,71,42,High
178004,25,Male,Other,Sports,32.97,0,Easy,18,109.90,39,30,High
178005,28,Male,Europe,Strategy,17.67,1,Hard,10,106.02,24,11,High
178006,26,Female,Asia,Action,47.51,0,Hard,16,178.16,100,41,High
178007,46,Female,Asia,RPG,5.35,0,Medium,4,80.25,9,5,Medium
178008,25,Male,Asia,Action,19.67,0,Hard,11,107.29,33,20,High
178009,22,Female,Other,Simulation,36.87,1,Hard,15,147.48,85,51,High
178010,25,Male,Other,Strategy,31.37,1,Easy,14,134.44,66,43,High
178011,32,Female,USA,Simulation,48.87,1,Medium,19,154.33,95,50,High
178012,33,Male,Europe,Action,56.66,1,Medium,19,178.93,100,45,High
178013,44,Male,Europe,RPG,27.16,1,Medium,11,148.15,48,24,High
178014,41,Female,Asia,Strategy,9.43,0,Hard,8,70.73,18,8,Medium
178015,24,Male,USA,Sports,41.57,1,Medium,15,166.28,60,25,High
178016,27,Male,Other,Sports,20.02,0,Easy,10,120.12,31,17,High
178017,35,Male,Europe,Sports,45.32,1,Medium,16,169.95,77,58,High
178018,43,Female,Europe,Strategy,5.48,1,Hard,5,65.76,9,5,Medium
178019,25,Female,Other,RPG,38.81,0,Medium,15,155.24,82,38,High
178020,27,Female,Asia,Action,21.12,1,Hard,13,97.48,46,25,High
178021,42,Female,Other,Action,8.94,0,Hard,8,67.05,23,18,Medium
178022,25,Female,Other,RPG,33.53,1,Medium,15,134.12,82,33,High
178023,28,Male,Europe,RPG,46.35,1,Hard,18,154.50,100,64,High
178024,42,Male,Asia,Sports,9.87,0,Easy,7,84.60,12,7,Medium
178025,37,Male,USA,Sports,34.04,1,Medium,18,113.47,74,55,High
178026,23,Male,Other,Strategy,43.77,1,Medium,18,145.90,100,56,High
178027,25,Male,Europe,Action,28.89,1,Medium,16,108.34,53,30,High
178028,25,Female,Other,RPG,18.8,1,Hard,12,94.00,24,18,High
178029,43,Male,Asia,Action,25.58,0,Hard,12,127.90,47,19,High
178030,54,Male,Asia,Strategy,0.3,0,Medium,1,18.00,1,0,Low
178031,36,Male,Europe,Simulation,8.34,0,Hard,6,83.40,15,10,Medium
178032,28,Male,USA,Strategy,27.76,1,Hard,15,111.04,46,20,High
178033,14,Male,Other,RPG,44.49,1,Easy,18,148.30,78,53,High
178034,33,Male,Other,Simulation,5.99,0,Hard,6,59.90,13,8,Medium
178035,26,Male,Other,Action,34.11,1,Hard,15,136.44,65,26,High
178036,31,Male,Asia,RPG,30.68,1,Easy,18,102.27,68,50,High
178037,31,Female,USA,Action,34.56,1,Hard,19,109.14,73,47,High
178038,28,Female,Asia,Simulation,57.84,1,Medium,20,173.52,100,77,High
178039,46,Female,USA,Simulation,38.31,1,Easy,15,153.24,79,51,High
178040,15,Female,Other,Simulation,42.35,1,Medium,17,149.47,94,53,High
178041,33,Female,Other,Simulation,9.11,0,Hard,8,68.33,16,10,Medium
178042,26,Male,Europe,RPG,22.44,1,Easy,10,134.64,44,32,High
178043,33,Female,Europe,RPG,34.25,0,Hard,13,158.08,46,26,High
178044,32,Male,Asia,RPG,54.7,1,Easy,19,172.74,90,51,High
178045,14,Male,USA,Action,32.4,0,Hard,16,121.50,55,24,High
178046,24,Female,Asia,Sports,27.62,1,Easy,17,97.48,41,25,High
178047,22,Male,Asia,RPG,38.86,1,Medium,14,166.54,73,42,High
178048,21,Male,Europe,RPG,29.58,1,Medium,10,177.48,66,36,High
178049,34,Female,Asia,Simulation,38.05,0,Hard,20,114.15,70,29,High
178050,23,Male,Asia,Sports,25.55,0,Easy,10,153.30,56,35,High
178051,28,Male,Other,Action,22.83,1,Easy,13,105.37,45,18,High
178052,23,Female,Other,RPG,33.8,1,Medium,16,126.75,77,33,High
178053,30,Male,Other,Simulation,47.2,0,Easy,17,166.59,85,35,High
178054,34,Female,Europe,Action,42.41,1,Hard,16,159.04,67,34,High
178055,25,Male,Other,RPG,25.28,1,Easy,16,94.80,52,31,High
178056,30,Female,Other,RPG,24.5,1,Easy,12,122.50,32,20,High
178057,38,Male,Other,Action,4.91,0,Hard,5,58.92,10,5,Medium
178058,19,Male,USA,Action,55.84,0,Medium,20,167.52,63,42,High
178059,33,Male,USA,RPG,38.07,1,Hard,13,175.71,58,41,High
178060,25,Female,Asia,Sports,37.27,0,Easy,19,117.69,70,43,High
178061,20,Male,Other,Simulation,34.17,1,Hard,19,107.91,48,25,High
178062,29,Female,Other,Action,22.21,1,Hard,14,95.19,38,14,High
178063,23,Male,Asia,Sports,21.03,0,Hard,13,97.06,29,22,High
178064,38,Female,Asia,RPG,25.96,1,Hard,11,141.60,53,41,High
178065,17,Male,Other,Simulation,55.69,1,Hard,20,167.07,100,43,High
178066,19,Male,Europe,Simulation,25.78,1,Medium,12,128.90,46,26,High
178067,29,Female,Asia,Sports,29.71,0,Medium,12,148.55,73,35,High
178068,30,Female,Asia,Strategy,31.4,0,Hard,13,144.92,54,33,High
178069,34,Male,Other,Strategy,54.69,1,Medium,19,172.71,76,45,High
178070,23,Male,Europe,Action,43.78,1,Hard,20,131.34,59,28,High
178071,39,Male,Other,Simulation,11.93,0,Medium,9,79.53,20,14,Medium
178072,46,Male,Other,RPG,6.09,0,Medium,4,91.35,10,7,Medium
178073,28,Female,USA,Sports,25.88,1,Medium,16,97.05,65,44,High
178074,35,Male,Other,Action,50.89,1,Easy,17,179.61,74,50,High
178075,29,Male,Other,Sports,5.19,0,Medium,4,77.85,8,4,Medium
178076,18,Female,Other,Simulation,22.96,0,Medium,15,91.84,44,24,High
178077,25,Male,Asia,Action,41.1,1,Easy,16,154.13,75,44,High
178078,19,Female,Other,Strategy,23.62,0,Medium,15,94.48,38,24,High
178079,52,Male,Asia,Strategy,2.43,0,Easy,3,48.60,3,1,Low
178080,23,Male,Other,RPG,27.34,1,Hard,11,149.13,40,20,High
178081,31,Male,USA,Simulation,27.21,1,Hard,13,125.58,45,33,High
178082,24,Male,USA,Simulation,31.15,1,Hard,12,155.75,45,23,High
178083,32,Male,USA,RPG,16.65,0,Hard,11,90.82,35,22,High
178084,22,Female,Asia,RPG,52.35,1,Easy,19,165.32,100,68,High
178085,36,Male,Asia,Action,31.29,1,Easy,13,144.42,56,35,High
178086,19,Male,Asia,Strategy,32.01,1,Easy,13,147.74,57,39,High
178087,42,Male,USA,Simulation,8.92,1,Easy,7,76.46,16,7,Medium
178088,39,Female,Europe,RPG,44.03,1,Hard,17,155.40,73,40,High
178089,32,Male,Europe,Action,55.63,1,Hard,20,166.89,72,44,High
178090,18,Female,Asia,Simulation,30.05,1,Hard,17,106.06,51,38,High
178091,22,Male,USA,Sports,24.94,0,Hard,12,124.70,48,37,High
178092,40,Male,USA,Simulation,7.92,0,Medium,6,79.20,15,11,Medium
178093,20,Male,Other,Sports,29.19,1,Medium,18,97.30,54,24,High
178094,21,Male,Other,Strategy,48.94,1,Easy,17,172.73,79,32,High
178095,29,Female,USA,Action,16.54,1,Medium,11,90.22,32,16,High
178096,24,Male,Europe,Strategy,31.12,1,Hard,20,93.36,58,32,High
178097,23,Male,Asia,Strategy,24.99,0,Hard,14,107.10,37,16,High
178098,30,Female,Asia,Simulation,11.28,0,Hard,9,75.20,13,8,Medium
178099,26,Female,USA,Simulation,30.41,1,Easy,12,152.05,49,37,High
178100,20,Male,Asia,Strategy,23.5,1,Hard,13,108.46,52,29,High
178101,29,Male,USA,Action,47.06,1,Easy,17,166.09,92,73,High
178102,26,Male,Europe,Simulation,39.07,1,Easy,20,117.21,87,44,High
178103,34,Male,Other,Sports,26.64,0,Easy,11,145.31,47,26,High
178104,19,Female,Asia,Strategy,47.92,1,Hard,20,143.76,85,34,High
178105,31,Male,Asia,Simulation,22.77,1,Easy,10,136.62,21,15,High
178106,27,Male,Asia,Action,26.99,1,Easy,17,95.26,32,12,High
178107,26,Male,Europe,Simulation,30.56,1,Easy,15,122.24,58,33,High
178108,23,Male,USA,Simulation,27.11,0,Medium,10,162.66,51,25,High
178109,16,Male,Asia,RPG,44.44,1,Medium,15,177.76,49,31,High
178110,39,Male,Europe,Action,39.94,1,Medium,14,171.17,73,35,High
178111,25,Male,Asia,Simulation,43.1,1,Medium,15,172.40,90,56,High
178112,32,Male,Other,RPG,19.25,0,Easy,13,88.85,37,16,High
178113,46,Male,USA,Strategy,11.27,0,Easy,8,84.53,17,7,Medium
178114,30,Male,Europe,Simulation,28.35,1,Medium,14,121.50,29,21,High
178115,26,Female,Europe,Action,40.22,1,Hard,17,141.95,76,54,High
178116,24,Female,Asia,Sports,29.24,1,Medium,12,146.20,45,35,High
178117,45,Female,Europe,Strategy,0.86,0,Hard,2,25.80,1,0,Low
178118,32,Male,Asia,RPG,33.58,0,Easy,15,134.32,67,34,High
178119,32,Female,USA,Action,43.28,0,Hard,15,173.12,91,71,High
178120,27,Male,USA,Simulation,20.09,0,Easy,10,120.54,39,26,High
178121,39,Male,Europe,RPG,36.38,0,Hard,20,109.14,61,31,High
178122,33,Female,Other,Action,33.29,1,Easy,14,142.67,65,32,High
178123,24,Male,Europe,Strategy,36.2,1,Medium,14,155.14,54,39,High
178124,30,Male,USA,Sports,31.29,0,Medium,11,170.67,67,38,High
178125,27,Female,USA,Strategy,22.29,0,Hard,11,121.58,35,14,High
178126,13,Female,Other,Sports,54.33,1,Easy,19,171.57,100,54,High
178127,37,Male,Other,Sports,43.06,1,Hard,17,151.98,73,34,High
178128,20,Male,USA,Simulation,21.74,1,Medium,13,100.34,42,18,High
178129,28,Male,Asia,Action,23.65,0,Medium,12,118.25,42,31,High
178130,25,Female,Asia,Simulation,21.9,1,Easy,11,119.45,27,18,High
178131,25,Female,Europe,Action,44.73,1,Medium,17,157.87,88,58,High
178132,28,Male,USA,Simulation,30.24,1,Easy,11,164.95,48,30,High
178133,54,Female,Europe,Action,2.17,0,Easy,2,65.10,2,1,Low
178134,26,Male,Asia,Simulation,28.24,0,Hard,13,130.34,50,38,High
178135,22,Female,USA,Action,33.26,1,Easy,12,166.30,50,21,High
178136,31,Male,USA,Action,30.89,1,Medium,18,102.97,50,20,High
178137,23,Female,Other,Simulation,41.84,1,Easy,20,125.52,89,55,High
178138,19,Male,Europe,Strategy,50.29,1,Easy,18,167.63,70,39,High
178139,18,Male,Asia,Simulation,19.78,0,Hard,11,107.89,38,16,High
178140,15,Male,Asia,Action,19.81,1,Easy,12,99.05,33,25,High
178141,27,Female,Other,Action,60.02,1,Easy,20,180.06,100,70,High
178142,27,Male,Other,Strategy,31.82,1,Hard,12,159.10,63,37,High
178143,22,Male,USA,Strategy,49.22,0,Medium,18,164.07,76,60,High
178144,36,Female,Europe,Action,39.5,1,Easy,15,158.00,79,55,High
178145,20,Male,USA,Action,56.48,1,Easy,20,169.44,92,40,High
178146,43,Male,Other,Action,51.7,1,Hard,20,155.10,100,66,High
178147,30,Female,USA,Sports,33.48,1,Hard,18,111.60,62,36,High
178148,16,Male,Asia,Strategy,17.06,0,Hard,11,93.05,29,18,High
178149,47,Male,Other,Simulation,8.43,0,Medium,8,63.23,14,6,Medium
178150,24,Male,Asia,Strategy,21.01,1,Easy,13,96.97,35,19,High
178151,27,Female,USA,Sports,36.65,1,Hard,14,157.07,62,32,High
178152,24,Male,Asia,Strategy,31.79,1,Easy,18,105.97,64,36,High
178153,34,Male,Other,Action,43.55,1,Easy,20,130.65,72,31,High
178154,28,Male,Asia,Simulation,21.64,0,Hard,11,118.04,33,14,High
178155,20,Male,Europe,Action,26.07,1,Hard,12,130.35,55,32,High
178156,19,Female,Europe,RPG,35.77,1,Hard,13,165.09,79,39,High
178157,34,Female,Europe,Simulation,42.42,1,Hard,19,133.96,67,33,High
178158,23,Male,Europe,Simulation,28.96,0,Easy,14,124.11,49,32,High
178159,20,Male,Other,RPG,27,1,Easy,17,95.29,58,22,High
178160,28,Male,Other,Strategy,29.46,1,Medium,14,126.26,56,32,High
178161,37,Male,Europe,RPG,22.87,0,Easy,13,105.55,51,32,High
178162,24,Male,USA,Strategy,31.5,0,Hard,17,111.18,63,33,High
178163,24,Male,Asia,Action,36.82,1,Easy,14,157.80,71,43,High
178164,38,Male,USA,RPG,37.71,1,Medium,15,150.84,63,46,High
178165,21,Female,Europe,Sports,36.51,1,Easy,20,109.53,54,31,High
178166,31,Male,USA,Simulation,44.77,1,Medium,16,167.89,65,38,High
178167,46,Male,USA,RPG,24.56,0,Hard,14,105.26,44,32,High
178168,39,Female,Other,Strategy,29.51,0,Medium,11,160.96,66,38,High
178169,18,Male,Other,Strategy,19.46,1,Hard,11,106.15,28,21,High
178170,25,Male,USA,RPG,36.82,0,Medium,18,122.73,64,48,High
178171,20,Female,Other,Simulation,31.35,1,Medium,13,144.69,40,16,High
178172,46,Male,Europe,Sports,1.7,0,Easy,2,51.00,3,1,Low
178173,51,Female,Europe,RPG,1.2,0,Hard,1,72.00,1,0,Low
178174,23,Female,Europe,Sports,32.47,0,Medium,12,162.35,81,35,High
178175,32,Male,Other,Simulation,28.76,1,Medium,16,107.85,56,41,High
178176,39,Male,Asia,Action,21.47,0,Hard,14,92.01,46,27,High
178177,23,Male,Other,Strategy,35.43,0,Easy,15,141.72,45,20,High
178178,22,Female,Asia,Action,31.8,1,Easy,14,136.29,33,22,High
178179,14,Female,USA,Sports,42.47,1,Easy,20,127.41,72,48,High
178180,26,Male,Asia,Simulation,57,1,Easy,20,171.00,100,60,High
178181,42,Female,Asia,RPG,9.19,0,Easy,9,61.27,18,8,Medium
178182,42,Female,Europe,Sports,40.56,1,Hard,16,152.10,91,65,High
178183,20,Male,USA,Action,28.13,1,Easy,16,105.49,48,36,High
178184,22,Male,Asia,Simulation,28.49,1,Medium,10,170.94,46,35,High
178185,26,Female,Asia,Simulation,28.56,0,Hard,19,90.19,49,23,High
178186,36,Male,Asia,Strategy,23.74,1,Easy,10,142.44,45,28,High
178187,31,Male,Asia,Strategy,40.91,1,Easy,19,129.19,57,38,High
178188,28,Female,USA,Sports,18.92,0,Hard,11,103.20,24,10,High
178189,30,Female,USA,Strategy,27.31,0,Easy,15,109.24,51,32,High
178190,19,Male,Asia,Simulation,10.69,1,Medium,8,80.18,15,7,Medium
178191,28,Male,Europe,Sports,48.86,1,Medium,20,146.58,100,72,High
178192,53,Male,Europe,Action,1.09,0,Hard,2,32.70,0,0,Low
178193,19,Male,USA,Strategy,32.33,1,Hard,14,138.56,50,31,High
178194,29,Female,Other,Simulation,19.58,0,Hard,11,106.80,26,20,High
178195,24,Male,Asia,Strategy,31.67,0,Medium,17,111.78,49,24,High
178196,29,Male,Europe,RPG,20.76,0,Easy,13,95.82,32,21,High
178197,30,Male,Asia,RPG,53.21,1,Medium,19,168.03,100,47,High
178198,30,Male,Europe,Simulation,46.8,1,Hard,16,175.50,100,41,High
178199,39,Male,Europe,Sports,26.6,1,Hard,11,145.09,38,21,High
178200,26,Male,USA,Simulation,30.54,1,Hard,14,130.89,48,37,High
178201,28,Male,Europe,Sports,38.63,1,Medium,18,128.77,68,49,High
178202,14,Male,Europe,RPG,29.94,0,Medium,12,149.70,43,29,High
178203,36,Female,Asia,Action,4.27,0,Hard,4,64.05,8,5,Medium
178204,23,Male,Other,Sports,28.66,0,Easy,15,114.64,38,19,High
178205,37,Male,Europe,Simulation,29.84,1,Easy,19,94.23,59,24,High
178206,23,Male,Other,Sports,34.88,1,Hard,14,149.49,63,36,High
178207,14,Male,Asia,Simulation,22.23,0,Medium,10,133.38,45,23,High
178208,21,Male,USA,Strategy,32.17,0,Easy,17,113.54,58,30,High
178209,51,Male,Asia,Simulation,0.45,0,Easy,1,27.00,1,0,Low
178210,25,Male,Asia,Strategy,33.53,0,Medium,12,167.65,65,32,High
178211,19,Male,Other,Strategy,43.53,1,Easy,17,153.64,75,47,High
178212,20,Male,Other,Action,43.26,1,Medium,16,162.23,84,65,High
178213,24,Male,Europe,RPG,32.76,1,Medium,12,163.80,73,54,High
178214,17,Female,Other,Sports,34.06,1,Medium,15,136.24,42,21,High
178215,28,Female,USA,RPG,27.24,1,Easy,10,163.44,32,22,High
178216,22,Male,Asia,Simulation,49.37,1,Medium,17,174.25,100,67,High
178217,29,Male,Other,RPG,31.27,1,Medium,15,125.08,63,29,High
178218,20,Female,USA,RPG,32.03,1,Hard,18,106.77,71,45,High
178219,27,Male,USA,RPG,24.75,1,Medium,14,106.07,43,30,High
178220,30,Female,Asia,Sports,41.77,0,Hard,19,131.91,97,44,High
178221,18,Male,Europe,Simulation,30.3,1,Medium,13,139.85,78,33,High
178222,26,Male,USA,Action,41.81,1,Medium,18,139.37,90,38,High
178223,24,Female,Other,Strategy,17.12,0,Easy,11,93.38,33,20,High
178224,23,Male,USA,Simulation,24.48,0,Hard,10,146.88,49,20,High
178225,31,Male,Other,Action,43.32,0,Medium,16,162.45,79,46,High
178226,30,Male,Other,Action,16.86,1,Hard,10,101.16,31,18,High
178227,31,Female,Asia,Action,41.1,1,Hard,17,145.06,79,38,High
178228,21,Male,USA,Sports,44.08,0,Hard,16,165.30,100,78,High
178229,24,Male,Other,Action,45.91,1,Easy,16,172.16,72,49,High
178230,22,Male,Other,Action,33.24,0,Hard,15,132.96,57,31,High
178231,29,Male,Asia,Simulation,56.05,1,Easy,20,168.15,100,74,High
178232,27,Male,Asia,Action,26.11,1,Hard,14,111.90,51,29,High
178233,25,Male,Asia,Strategy,32.72,0,Hard,20,98.16,60,41,High
178234,36,Female,Other,Simulation,15.54,0,Medium,10,93.24,22,14,High
178235,19,Female,Other,RPG,22.17,1,Medium,10,133.02,41,23,High
178236,49,Male,Asia,Strategy,0.48,0,Easy,1,28.80,0,0,Low
178237,20,Male,Other,Action,33.96,1,Easy,18,113.20,60,23,High
178238,36,Male,Asia,Action,50.78,1,Easy,20,152.34,100,41,High
178239,25,Male,Asia,Simulation,36.78,1,Medium,13,169.75,79,51,High
178240,40,Female,Other,RPG,47.82,1,Medium,18,159.40,73,54,High
178241,18,Male,Asia,Action,21.15,0,Easy,10,126.90,49,35,High
178242,26,Male,Other,RPG,35.62,1,Medium,13,164.40,47,29,High
178243,25,Male,Asia,Sports,16.02,1,Medium,10,96.12,25,10,High
178244,53,Male,Asia,Strategy,1.23,0,Easy,3,24.60,2,0,Low
178245,51,Female,Europe,Strategy,0.59,0,Medium,1,35.40,1,1,Low
178246,22,Female,Europe,Strategy,29.52,1,Medium,18,98.40,38,18,High
178247,31,Male,Asia,Simulation,22.33,0,Hard,10,133.98,55,30,High
178248,29,Female,Europe,Strategy,29.94,0,Hard,19,94.55,37,17,High
178249,21,Male,Asia,Action,27.18,1,Medium,14,116.49,61,31,High
178250,21,Male,Europe,RPG,34.51,1,Hard,14,147.90,59,23,High
178251,52,Male,Europe,Sports,1.7,0,Hard,3,34.00,2,1,Low
178252,27,Male,USA,Action,25.23,1,Hard,14,108.13,29,17,High
178253,20,Male,Asia,Sports,33.76,1,Hard,12,168.80,68,46,High
178254,22,Male,Asia,Action,32.14,0,Easy,13,148.34,56,24,High
178255,24,Female,Other,Simulation,27.24,1,Easy,18,90.80,59,44,High
178256,28,Male,Other,Sports,53.35,0,Hard,19,168.47,74,42,High
178257,25,Male,Other,RPG,28.19,1,Easy,13,130.11,62,35,High
178258,27,Male,Asia,Simulation,41.53,1,Medium,14,177.99,53,41,High
178259,21,Female,Asia,Strategy,54.21,1,Medium,19,171.19,100,60,High
178260,25,Male,Asia,Simulation,27.01,0,Medium,18,90.03,36,18,High
178261,18,Male,USA,RPG,27.08,0,Easy,11,147.71,64,26,High
178262,42,Female,USA,Sports,53.6,1,Medium,18,178.67,100,75,High
178263,22,Male,Other,Simulation,24.49,0,Easy,14,104.96,55,38,High
178264,35,Male,USA,Strategy,37.71,1,Hard,19,119.08,65,42,High
178265,25,Male,Europe,RPG,35.24,0,Medium,13,162.65,59,34,High
178266,28,Male,Europe,Strategy,34.51,0,Easy,19,108.98,61,43,High
178267,24,Male,Other,RPG,34.7,1,Easy,17,122.47,60,30,High
178268,33,Female,USA,Action,20.62,1,Medium,11,112.47,33,16,High
178269,39,Male,Europe,Action,34.38,1,Hard,16,128.93,59,46,High
178270,24,Female,Asia,Sports,39.65,1,Medium,18,132.17,85,37,High
178271,23,Male,Europe,Action,24.83,1,Hard,13,114.60,52,39,High
178272,32,Male,Other,Strategy,20.64,0,Medium,10,123.84,29,14,High
178273,22,Male,Asia,Action,28.4,0,Hard,10,170.40,57,45,High
178274,31,Male,Asia,RPG,48.1,1,Easy,18,160.33,65,37,High
178275,19,Male,Europe,Simulation,35.57,1,Easy,13,164.17,78,43,High
178276,31,Female,Other,Simulation,10.1,0,Easy,9,67.33,15,6,Medium
178277,28,Male,Europe,Action,25.13,0,Medium,11,137.07,49,36,High
178278,20,Male,Europe,RPG,21.66,1,Hard,12,108.30,43,32,High
178279,32,Male,Other,Strategy,29.83,0,Medium,16,111.86,52,34,High
178280,27,Male,USA,RPG,59.24,1,Hard,20,177.72,99,68,High
178281,23,Male,USA,Sports,34.46,1,Medium,13,159.05,60,31,High
178282,25,Male,Europe,Strategy,29.6,1,Easy,17,104.47,58,38,High
178283,28,Male,USA,Strategy,45.11,0,Hard,20,135.33,91,36,High
178284,19,Female,Asia,Strategy,23.98,1,Medium,14,102.77,58,40,High
178285,47,Male,Other,Strategy,6.62,0,Easy,6,66.20,14,10,Medium
178286,32,Male,USA,Strategy,52.5,0,Hard,18,175.00,100,49,High
178287,19,Female,Other,RPG,34.27,1,Easy,20,102.81,64,27,High
178288,38,Male,USA,Simulation,36.55,0,Medium,16,137.06,60,40,High
178289,25,Male,Europe,Sports,26.38,0,Hard,16,98.93,52,40,High
178290,30,Male,Europe,RPG,36.26,0,Hard,17,127.98,81,61,High
178291,24,Female,Other,RPG,36.7,0,Hard,18,122.33,77,59,High
178292,34,Male,Other,Sports,9.03,0,Medium,8,67.73,17,11,Medium
178293,34,Female,Asia,Strategy,42.75,1,Hard,16,160.31,68,37,High
178294,29,Male,Europe,Sports,27.41,0,Easy,18,91.37,50,28,High
178295,23,Female,Europe,Action,34.24,1,Hard,17,120.85,68,52,High
178296,23,Female,Asia,Strategy,22.34,1,Easy,11,121.85,47,31,High
178297,26,Female,Asia,Action,25.88,0,Medium,11,141.16,48,31,High
178298,20,Male,Asia,Simulation,25.68,0,Medium,15,102.72,53,35,High
178299,25,Male,Asia,Strategy,41.38,1,Hard,15,165.52,88,64,High
